feature,mean_abs_shap
Degrader_1390_minus_Stable_407,0.20124477
Degrader_1062_minus_Stable_407,0.20108022
Gene_RP11-603B24.1,0.20106368
Gene_AC068282.3,0.20095213
Gene_SLC25A41,0.20052738
Degrader_1013_minus_Stable_287,0.20037417
Gene_MKRN3,0.19940922
Gene_RP11-583F24.7,0.19929862
Gene_TSPEAR,0.19908513
Gene_AGAP7P,0.19872221
Degrader_1056_minus_Stable_856,0.19870028
Gene_CDX1,0.19841135
Gene_LRRC37A11P,0.19836693
Gene_ABCD2,0.19791467
Degrader_1068_minus_Stable_51,0.19755389
Gene_PCK1,0.1973491
Gene_GTF2A1L,0.19610408
Gene_PROK1,0.19584166
Degrader_247_minus_Stable_1282,0.19542406
Gene_IGHM,0.1954219
Degrader_1173_minus_Stable_1260,0.19533227
Degrader_992_minus_Stable_1238,0.19484626
Gene_SLCO5A1,0.19458492
Degrader_1295_minus_Stable_256,0.194268
Degrader_1004_minus_Stable_406,0.19391589
Gene_PLIN4,0.19378304
Degrader_1013_minus_Stable_796,0.19309114
Gene_CYP24A1,0.19291212
Gene_UGT2B7,0.19285788
Degrader_536_minus_Stable_169,0.19277173
Gene_CXCL9,0.19231762
Degrader_1062_minus_Stable_430,0.1920885
Degrader_247_minus_Stable_169,0.19204846
Gene_RP5-1007F24.1,0.19192642
Gene_AC104135.2,0.19178616
Degrader_595_minus_Stable_145,0.19134465
Degrader_1390_minus_Stable_169,0.19051932
Degrader_190_minus_Stable_530,0.19018432
Degrader_443_minus_Stable_626,0.18981858
Degrader_884_minus_Stable_430,0.18880552
Degrader_441_minus_Stable_89,0.18845022
Gene_SERPINA3,0.18814546
Gene_TUSC5,0.18776019
Degrader_593_minus_Stable_145,0.18687388
Gene_ASCL4,0.18677913
Degrader_723_minus_Stable_1252,0.18674473
Degrader_510_minus_Stable_1282,0.18639566
Gene_SPHKAP,0.18622132
Gene_RP11-195E2.1,0.18546556
Degrader_443_minus_Stable_439,0.18495092
Gene_G0S2,0.1848672
Gene_CYP4B1,0.18458147
Gene_ADIPOQ-AS1,0.18429714
Degrader_1296_minus_Stable_339,0.18360767
Degrader_488_minus_Stable_323,0.1833612
Gene_PRB3,0.18325606
Degrader_944_minus_Stable_1077,0.18322924
Gene_ARHGEF35,0.18292938
Gene_RP4-555D20.1,0.18264285
Gene_PGA3,0.18235028
Degrader_1090_minus_Stable_702,0.18218195
Degrader_493_minus_Stable_1252,0.18218073
Gene_LGALS12,0.18207572
Gene_NELL1,0.18195401
Degrader_441_minus_Stable_958,0.18194368
Gene_RP11-507B12.2,0.18193378
Degrader_1334_minus_Stable_958,0.18171026
Gene_RP4-555D20.2,0.18126553
Gene_SLC47A2,0.18064266
Degrader_647_minus_Stable_666,0.18058144
Degrader_1277_minus_Stable_1260,0.1798984
Gene_KRTAP5-7,0.17969625
Degrader_1056_minus_Stable_1260,0.17969614
Degrader_593_minus_Stable_169,0.17930982
Gene_LINC01436,0.17876163
Gene_RP11-429A20.3,0.17869315
Gene_ICOSLG,0.17848758
Degrader_1317_minus_Stable_407,0.17838615
Gene_F5,0.17797208
Gene_PDE6A,0.17763545
Gene_XGY1,0.17691982
Degrader_736_minus_Stable_407,0.17690755
Gene_CCL20,0.17637739
Gene_SPRR4,0.17624559
Gene_HORMAD1,0.17620037
Degrader_311_minus_Stable_416,0.17489839
Degrader_1382_minus_Stable_702,0.17473243
Gene_HMGCS2,0.17453377
Gene_SERPINB4,0.17448169
Degrader_232_minus_Stable_439,0.17426887
Degrader_253_minus_Stable_1077,0.17383815
Degrader_443_minus_Stable_430,0.17314345
Degrader_647_minus_Stable_1282,0.17269588
Degrader_1334_minus_Stable_1077,0.1725304
