feature,mean_abs_shap
CLR_taxon_638,0.00021424243
CLR_taxon_3482,0.00021421601
LOG_taxon_1249,0.00021403452
CLR_taxon_618,0.0002132522
CLR_taxon_9163,0.00021244396
LOG_taxon_602,0.00020977293
CLR_taxon_9968,0.00020908072
LOG_taxon_40,0.00020379867
LOG_taxon_541,0.00020073485
LOG_taxon_30,0.00019992185
CLR_taxon_1173,0.0001985007
LOG_taxon_2,0.00019848143
LOG_taxon_232,0.00019819548
CLR_taxon_280,0.00019786917
CLR_taxon_293,0.00019782566
CLR_taxon_10032,0.00019714104
LOG_taxon_4698,0.00019663338
CLR_taxon_220,0.00019392927
CLR_taxon_7356,0.00019265502
CLR_taxon_1605,0.00019207898
CLR_taxon_657,0.00019096071
LOG_taxon_459,0.00019092302
CLR_taxon_402,0.00019029649
LOG_taxon_3225,0.0001865504
LOG_taxon_4782,0.00018618407
CLR_taxon_145,0.00018471517
LOG_taxon_4879,0.00018423662
CLR_taxon_396,0.00018400194
CLR_taxon_122,0.0001833696
CLR_taxon_3999,0.00018328406
CLR_taxon_271,0.00018232041
CLR_taxon_1025,0.00018225887
LOG_taxon_3198,0.00018104386
LOG_taxon_7347,0.00018003765
CLR_taxon_3300,0.00018002263
CLR_taxon_9166,0.00017852231
CLR_taxon_168,0.00017581672
CLR_taxon_7402,0.00017397084
CLR_taxon_247,0.0001732342
CLR_taxon_4621,0.00017303842
LOG_taxon_917,0.00017103425
LOG_taxon_6644,0.00017045178
LOG_taxon_277,0.0001703167
LOG_taxon_402,0.00016865799
CLR_taxon_249,0.00016856444
CLR_taxon_9171,0.00016592591
LOG_taxon_4381,0.00016575614
LOG_taxon_2708,0.00016415238
CLR_taxon_23,0.00016318336
CLR_taxon_4884,0.00016262096
CLR_taxon_68,0.00016247496
CLR_taxon_6093,0.00016195097
CLR_taxon_556,0.00016089127
CLR_taxon_6755,0.00016038504
LOG_taxon_42,0.00015895833
CLR_taxon_765,0.00015827532
LOG_taxon_9229,0.00015823082
LOG_taxon_135,0.00015771636
LOG_taxon_132,0.00015722035
LOG_taxon_7333,0.00015691796
CLR_taxon_6323,0.00015572229
LOG_taxon_3194,0.00015505368
LOG_taxon_13,0.00015474358
LOG_taxon_6779,0.00015419531
LOG_taxon_2419,0.00015195733
LOG_taxon_13563,0.0001498507
CLR_taxon_7365,0.000149837
LOG_taxon_7356,0.00014952297
LOG_taxon_3218,0.00014887455
CLR_taxon_632,0.00014552294
CLR_taxon_3496,0.00014477404
LOG_taxon_7205,0.00014436616
CLR_taxon_3321,0.00014299547
CLR_taxon_434,0.00014226463
LOG_taxon_34,0.00014213468
CLR_taxon_983,0.00014210166
